#This file generated by merge_baronies.c
5660;5;153;30;c_pacatiana;x;
5676;47;201;38;c_isauria;x;
5678;131;207;39;c_lycaonia;x;
5656;47;141;28;c_galatia_salutaris;x;
5670;5;183;35;c_selge;x;
5641;47;96;148;c_pamphylia;x;
5646;47;111;23;c_lycia;x;
5650;5;123;25;c_caria;x;
4897;88;207;176;c_tall_hamid;x;
5636;47;81;18;c_seleucia;x;
5612;89;9;6;c_lycandus;x;
5627;89;54;141;c_cilicia;x;
2506;44;63;53;c_veneto;x;
2517;86;96;186;c_venezia;x;
2611;44;165;133;c_napoli;x;
2606;44;150;3;c_capua;x;
2619;170;189;137;c_apulia;x;
2622;86;198;11;c_lecce;x;
2624;170;204;12;c_bari;x;
2646;44;57;23;c_malta;x;
2641;44;42;148;c_agrigento;x;
2639;170;36;147;c_messina;x;
2645;2;54;150;c_palermo;x;
2643;128;48;149;c_siracusa;x;
2610;2;162;5;c_foggia;x;
2669;170;126;162;c_benevento;x;
2629;170;6;142;c_rossano;x;
2630;2;9;15;c_cosenza;x;
2627;86;0;141;c_reggio_calabria;x;
2616;44;180;8;c_salerno;x;
2632;86;15;16;c_camarda;x;
5680;5;0;40;c_famagusta;x;
5682;89;6;41;c_nicosia;x;
3746;20;126;139;c_chandax;x;
3744;222;82;154;c_chania;x;
3597;175;136;42;c_hvosno;x;
3592;206;168;9;c_rashka;x;
3600;61;130;222;c_sumadija;x;
3586;209;39;75;c_podrinje;x;
3580;236;76;242;c_duklja;x;
3573;94;74;8;c_travunia;x;
3576;170;76;250;c_pomorje;x;
3603;32;140;187;c_beograd;x;
3607;172;187;1;c_macva;x;
5705;5;75;180;c_satala;x;
5701;47;63;178;c_colonea;x;
5695;5;45;175;c_trebizond;x;
5691;47;33;173;c_cerasus;x;
5596;47;174;98;c_euchaita;x;
5600;5;186;0;c_zela;x;
5595;5;171;225;c_helenopontus;x;
5592;89;162;96;c_sinope;x;
5608;131;210;4;c_ablastha;x;
5613;131;12;134;c_azysia;x;
5603;131;195;129;c_sebasteia;x;
5583;131;135;219;c_paphlagonia;x;
5587;89;147;221;c_pompeiopolis;x;
3731;55;107;28;c_attica;x;
3729;95;40;79;c_boeotia;x;
3726;12;121;117;c_euboea;x;
3801;84;219;79;c_achaia;x;
3736;194;241;57;c_laconia;x;
3800;53;177;200;c_messenia;x;
3799;88;233;190;c_korinthos;x;
3982;87;18;91;c_viraja;x;
3990;3;42;95;c_khinjali_mandala;x;
3988;129;36;94;c_kodalaka_mandala;x;
3986;45;30;93;c_khijjingakota;x;
1129;169;192;192;c_kataka;x;
9659;177;9;157;c_cakrakuta;x;
7915;7;102;185;c_barasuru;x;
3992;87;48;96;c_rayapura;x;
3993;129;51;224;c_sripuri;x;
7934;175;159;67;c_kiranapura;x;
3996;45;60;98;c_suvarnapura;x;
3998;129;66;99;c_sambalpur;x;
9649;177;192;152;c_kalinganagar;x;
9653;135;204;154;c_swetaka_mandala;x;
1226;43;57;13;c_vizagipatam;x;
9651;51;198;153;c_puri;x;
9595;9;30;225;c_toungoo;x;
9634;177;147;17;c_sriksetra;x;
9592;93;21;96;c_hinthada;x;
9575;9;183;215;c_magwe;x;
9658;135;6;29;c_kale;x;
9642;93;171;21;c_madaya;x;
9646;51;183;23;c_takon;x;
9647;93;186;151;c_hanlan;x;
9633;135;144;144;c_kusumi;x;
9636;51;153;18;c_pegu;x;
9626;51;123;13;c_dagon;x;
9630;9;135;15;c_thaton;x;
9638;135;159;19;c_sittaung;x;
9639;177;162;147;c_sagaing;x;
9574;177;180;87;c_yamethin;x;
9558;135;132;79;c_ava;x;
9570;9;168;85;c_kyaukse;x;
9555;9;123;205;c_pagan;x;
9565;9;153;210;c_minbu;x;
9580;9;198;90;c_vaisali;x;
9582;93;204;91;c_ramu;x;
9584;177;210;92;c_thabeik_taung;x;
9587;93;6;221;c_sandoway;x;
1271;43;192;163;c_tripuri;x;
1164;169;84;82;c_chauragarh;x;
1165;1;87;210;c_bandhugadha;x;
1272;85;195;36;c_ratanpur;x;
1277;85;210;166;c_tummana;x;
827;84;138;141;c_manipur;x;
1245;1;114;150;c_srihatta;x;
1296;43;54;48;c_dimapur;x;
1246;43;117;23;c_goalpara;x;
1244;169;111;22;c_kamatapur;x;
1321;43;129;188;c_kamarupanagara;x;
811;42;90;133;c_charaideo;x;
1418;127;207;9;c_haruppeswara;x;
1177;85;123;216;c_kundina;x;
1166;43;90;83;c_jaunpur;x;
1281;43;9;168;c_chunar;x;
1163;127;81;209;c_varanasi;x;
1152;85;48;76;c_mudgagiri;x;
1154;169;54;77;c_magadha;x;
1276;43;207;38;c_gaya;x;
1251;43;132;153;c_sasaram;x;
1241;43;102;148;c_jharkand;x;
1248;127;123;24;c_munda;x;
1237;85;90;146;c_rajrappa;x;
1234;169;81;17;c_damin_i_koh;x;
1327;85;147;191;c_rothas;x;
9656;51;0;28;c_bangaon;x;
1419;169;210;137;c_mithila;x;
1162;85;78;81;c_kusinagara;x;
3957;87;156;206;c_simaramapura;x;
1232;85;75;16;c_midnapore;x;
1238;127;93;19;c_mallabhum;x;
1235;1;84;145;c_tamralipti;x;
1324;169;138;62;c_suvarnagram;x;
1325;1;141;190;c_madhupur;x;
1381;43;96;218;c_pundravardhana;x;
1236;43;87;18;c_candradvipa;x;
9657;93;3;156;c_karmanta;x;
1319;169;123;187;c_bikrampur;x;
8722;92;180;61;c_samatata;x;
854;169;90;12;c_harikela;x;
1239;169;96;147;c_vijayapura;x;
1323;127;135;189;c_nabadwipa;x;
1233;127;78;144;c_saptagrama;x;
1242;85;105;21;c_radha;x;
1243;127;108;149;c_gauda;x;
1151;43;45;203;c_laksmanavati;x;
1153;127;51;204;c_kotivarsa;x;
6896;48;27;48;c_wadi_el-milk;x;
6389;174;210;222;c_atbara;x;
6366;48;141;83;c_abwab;x;
6345;6;78;200;c_dongola;x;
6360;6;123;80;c_meroe;x;
6359;174;120;207;c_sai;x;
6331;48;36;193;c_qurta;x;
6334;174;45;67;c_qasr_ibrim;x;
6336;48;51;68;c_faras;x;
6338;132;57;69;c_batn_al-hajar;x;
6362;90;129;81;c_kalabsha;x;
6435;6;135;145;c_fazughli;x;
6431;48;123;143;c_tagali;x;
6432;90;126;16;c_sennar;x;
8516;50;201;58;c_gumuz;x;
6369;174;150;212;c_shamir;x;
6370;6;153;85;c_abu_hammad;x;
6353;132;102;204;c_kurgus;x;
6393;132;9;224;c_ushara;x;
6406;48;48;3;c_eleila;x;
6397;90;21;226;c_alodia;x;
6401;48;33;128;c_gezira;x;
6410;6;60;5;c_naga;x;
8517;92;204;186;c_dara;x;
8450;8;3;25;c_burji;x;
8368;134;183;84;c_sharka;x;
8374;176;201;87;c_hadya;x;
8518;134;207;59;c_gamo;x;
8434;176;168;17;c_welamo;x;
8436;50;174;18;c_kaffa;x;
8433;134;165;144;c_innarya;x;
8388;134;30;94;c_damot;x;
8376;50;207;88;c_berta;x;
8438;134;180;19;c_wellega;x;
8416;50;114;8;c_hargaya;x;
8500;8;153;50;c_fafan;x;
8410;8;96;5;c_harar;x;
8406;50;84;3;c_dakkar;x;
8392;92;42;96;c_sitti;x;
8391;50;39;223;c_awssa;x;
8339;176;96;197;c_afar;x;
8335;8;84;195;c_danakil;x;
8332;92;75;66;c_edd;x;
8503;134;162;179;c_makhir;x;
8430;8;156;15;c_busaso;x;
8427;92;147;141;c_mait;x;
8400;8;66;0;c_zaila;x;
8342;92;105;71;c_tadjoura;x;
8404;176;78;2;c_berbera;x;
8409;176;93;132;c_gabal;x;
8413;134;105;134;c_arusi;x;
8415;8;111;135;c_dawaro;x;
8301;50;195;178;c_lasta;x;
8329;176;66;192;c_amhara;x;
8319;176;36;187;c_angot;x;
8336;50;87;68;c_hayq;x;
8386;50;24;93;c_showa;x;
8348;134;123;74;c_ifat;x;
8378;134;0;89;c_fetegar;x;
8385;8;21;220;c_waj;x;
8330;8;69;65;c_bur;x;
8279;176;129;167;c_massawa;x;
8281;50;135;168;c_dahlak;x;
8317;92;30;186;c_begemder;x;
8313;134;18;184;c_dembiya;x;
8305;8;207;180;c_semien;x;
8293;134;171;174;c_tigre;x;
8285;8;147;170;c_serae;x;
8296;50;180;48;c_intarta;x;
8371;50;192;213;c_agaw_meder;x;
8323;134;48;189;c_gojjam;x;
8372;92;195;86;c_gafat;x;
8302;92;198;51;c_wolqayt;x;
6442;90;156;21;c_kassala;x;
6440;6;150;20;c_djarin;x;
6444;174;162;22;c_showak;x;
6439;174;147;147;c_qataa;x;
6387;90;204;221;c_baqlin;x;
6381;48;186;218;c_bazin;x;
6441;48;153;148;c_badi;x;
6377;90;174;216;c_suakin;x;
6383;132;192;219;c_wadi_amur;x;
6384;174;195;92;c_naqis;x;
6113;132;21;184;c_allaqi;x;
6388;132;207;94;c_aydhab;x;
6716;48;126;58;c_dendi;x;
8995;8;147;225;c_zarma;x;
6570;6;114;85;c_dyamare;x;
6656;48;159;28;c_arawan;x;
6612;90;27;6;c_tirakka;x;
6580;6;144;90;c_gao;x;
6575;6;129;215;c_ansongo;x;
6573;132;123;214;c_kukiya;x;
8274;176;114;37;c_geba;x;
8277;92;123;166;c_kasa;x;
8261;50;75;158;c_jame;x;
8266;50;90;33;c_jara;x;
8267;92;93;161;c_kaabu;x;
8256;50;60;28;c_saalum;x;
8245;8;27;150;c_niomi;x;
8242;92;18;21;c_wuli;x;
6785;6;120;220;c_takrur;x;
6798;132;159;99;c_dhraina;x;
6787;90;126;221;c_podor;x;
6777;90;96;216;c_jowol;x;
6800;6;165;0;c_galam;x;
6786;48;123;93;c_silla;x;
8257;92;63;156;c_kayor;x;
8250;8;42;25;c_namandiru;x;
8253;134;51;154;c_baol;x;
8258;134;66;29;c_jolof;x;
8184;176;57;92;c_futa_jalon;x;
8196;50;93;98;c_kokoli;x;
8198;134;99;99;c_timbi;x;
6741;48;201;198;c_tabon;x;
6742;90;204;71;c_bure;x;
6736;48;186;68;c_kankan;x;
6727;90;159;191;c_dakajalan;x;
6638;132;105;19;c_sibi_mali;x;
6732;90;174;66;c_niani;x;
6751;48;18;203;c_gangaran;x;
6748;132;9;74;c_bambuk;x;
8235;8;210;145;c_bundu;x;
8236;50;0;18;c_konko;x;
6763;132;54;209;c_tichitt;x;
6766;48;63;83;c_hodh;x;
6768;132;69;84;c_tagant;x;
6799;174;162;227;c_kingui;x;
6771;48;78;213;c_yelimane;x;
6774;174;87;87;c_guidimaka;x;
6629;174;78;142;c_awkar;x;
6761;48;48;208;c_masin;x;
6631;48;84;143;c_walata;x;
6753;132;24;204;c_kita;x;
6769;174;72;212;c_kaniaga;x;
6755;6;30;205;c_kaarta;x;
6642;90;117;21;c_soso;x;
6621;48;54;138;c_massina;x;
6614;174;33;7;c_kouga;x;
6622;90;57;11;c_mema;x;
6684;174;30;42;c_bura;x;
6721;48;141;188;c_biun;x;
6713;132;117;184;c_say;x;
6692;90;54;46;c_gurma;x;
6703;132;87;179;c_yatenga;x;
6676;48;6;38;c_gondo;x;
6707;90;99;181;c_seno;x;
6705;6;93;180;c_bandiagara;x;
6682;90;24;41;c_oudalan;x;
6695;6;63;175;c_kurumba;x;
6677;90;9;166;c_upper_gurma;x;
6709;174;105;182;c_bena;x;
6724;174;150;62;c_sikasso;x;
6712;90;114;56;c_jenne;x;
6645;6;126;150;c_dodugu;x;
6673;132;210;164;c_kurmina;x;
6649;174;138;152;c_bindugu;x;
5498;131;93;49;c_durovka;x;
5379;173;162;217;c_balachev;x;
5382;89;171;91;c_khopyor;x;
5356;47;93;78;c_tambov;x;
5376;47;153;88;c_tuluchezeva;x;
5352;89;81;76;c_voronezh;x;
5286;47;96;43;c_oskol;x;
5373;131;144;214;c_karatayak;x;
5358;131;99;79;c_kozlov;x;
5362;89;111;81;c_lachyk-uba;x;
5365;5;120;210;c_cheboksary;x;
5387;89;186;221;c_saran;x;
5392;89;201;96;c_petrovsk;x;
5368;131;129;84;c_penza;x;
5370;5;135;85;c_saratov;x;
5509;173;126;182;c_atkarsk;x;
5454;173;174;27;c_ural;x;
5457;89;183;156;c_kerken;x;
5452;89;168;26;c_votkinsk;x;
5436;47;120;18;c_perm;x;
5448;131;156;24;c_kumych;x;
5440;5;132;20;c_sebur;x;
5444;173;144;22;c_lysva;x;
5465;5;207;160;c_glazov;x;
5460;5;192;30;c_kargadan;x;
5469;173;6;162;c_kolyn;x;
5462;89;198;31;c_palniki;x;
5474;173;21;37;c_martyuba;x;
5472;89;15;36;c_cykma;x;
5414;173;54;7;c_karabolam;x;
5411;47;45;133;c_ashli;x;
5409;173;39;132;c_yar-calli;x;
5406;47;30;3;c_bolghar;x;
5417;89;63;136;c_samar_VB;x;
5425;5;87;140;c_jalmat;x;
5433;131;111;144;c_salavat;x;
5421;47;75;138;c_belebey;x;
5428;131;96;14;c_bugurslan;x;
5404;173;24;2;c_elabuga;x;
5396;47;0;98;c_yoshkar-ola;x;
5400;5;12;0;c_kazan;x;
5528;131;183;64;c_chadrinsk;x;
5527;89;180;191;c_chelabinsk;x;
5522;89;165;61;c_yekaterinburg;x;
5497;89;90;176;c_uraltau;x;
5489;173;66;172;c_uiska;x;
5492;89;75;46;c_karabash;x;
5477;89;30;166;c_ufa;x;
5485;5;54;170;c_sakmara;x;
5481;47;42;168;c_yanokul;x;
2567;86;33;211;c_siena;x;
2545;2;180;200;c_lucca;x;
2570;2;42;85;c_orbetello;x;
2563;128;21;209;c_firenze;x;
2554;170;207;77;c_arezzo;x;
2469;170;165;162;c_monferrato;x;
2470;2;168;35;c_turin;x;
2044;170;168;22;c_cuneo;x;
2473;128;177;164;c_novara;x;
2533;128;144;194;c_mantua;x;
2541;44;168;198;c_modena;x;
2561;44;15;208;c_pisa;x;
2516;44;93;58;c_gorz;x;
2513;128;84;184;c_friuli;x;
2514;170;87;57;c_aquileia;x;
2466;44;156;33;c_genoa;x;
2531;44;138;193;c_luni;x;
2499;170;42;177;c_trent;x;
2482;86;204;41;c_lombardia;x;
2487;86;6;171;c_tortona;x;
2494;170;27;47;c_brescia;x;
2492;86;21;46;c_cremona;x;
2478;128;192;39;c_como;x;
2476;44;186;38;c_pavia;x;
2532;86;141;66;c_parma;x;
2666;44;117;33;c_padua;x;
2525;2;120;190;c_polesine;x;
2511;44;78;183;c_treviso;x;
2502;86;51;51;c_verona;x;
2584;170;84;92;c_urbino;x;
2599;170;129;227;c_fermo;x;
2594;170;114;97;c_ancona;x;
2579;170;69;217;c_roma;x;
2573;128;51;214;c_viterbo;x;
2592;86;108;96;c_tivoli;x;
2553;128;204;204;c_casentino;x;
2549;170;192;202;c_ravenna;x;
2528;128;129;64;c_ferrara;x;
2550;2;195;75;c_bologna;x;
2600;2;132;0;c_abruzzi;x;
2568;128;36;84;c_orvieto;x;
2604;170;144;2;c_lanciano;x;
2596;44;120;98;c_teramo;x;
2586;44;90;93;c_spoleto;x;
2652;86;75;26;c_vecchio;x;
2648;128;63;24;c_bastia;x;
2650;2;69;25;c_ajaccio;x;
2665;2;114;160;c_logudoro;x;
2656;44;87;28;c_tortoli;x;
2658;128;93;29;c_gallura;x;
2661;44;102;158;c_arborea;x;
2660;2;99;30;c_cagliari;x;
5342;89;51;71;c_samander;x;
5341;47;48;198;c_derbent;x;
5343;131;54;199;c_samiran;x;
5312;89;174;56;c_astrakhan;x;
5332;89;21;66;c_sarkel;x;
5334;173;27;67;c_beksima;x;
5340;5;45;70;c_azov;x;
5338;131;39;69;c_khumar;x;
5336;47;33;68;c_tmutarakan;x;
5298;131;132;49;c_zichia;x;
5344;173;57;72;c_cabardinia;x;
5301;47;141;178;c_maghas;x;
5503;131;108;179;c_pecheneg;x;
5349;173;72;202;c_yaitsk;x;
5507;89;120;181;c_jambalar;x;
5348;131;69;74;c_uzen;x;
5345;5;60;200;c_itil;x;
5346;47;63;73;c_saqsin;x;
5262;89;24;31;c_uman;x;
5266;47;36;33;c_cherkassy;x;
5268;131;42;34;c_odessa;x;
5271;47;51;163;c_kherson;x;
5275;5;63;165;c_dnipro;x;
5259;173;15;157;c_ladyzyn;x;
5330;5;15;65;c_kalos_limen;x;
5331;47;18;193;c_perekop;x;
562;84;195;81;c_kerch;x;
5283;131;87;169;c_samar;x;
5324;173;210;62;c_khortytsia;x;
5323;131;207;189;c_bakhmut;x;
5279;173;75;167;c_oleshye;x;
5292;89;114;46;c_golden_hills;x;
5327;89;6;191;c_kazanskaya;x;
5295;5;123;175;c_sarysyn;x;
5329;173;12;192;c_tana;x;
7627;91;90;141;c_western_tannu;x;
7630;7;99;15;c_eastern_tannu;x;
7634;175;111;17;c_katu_yaryk;x;
7642;91;135;21;c_stoyanka;x;
7638;133;123;19;c_kantegir;x;
7622;91;75;11;c_tapsa;x;
7618;133;63;9;c_arzhan;x;
7624;175;81;12;c_azas;x;
7696;49;84;48;c_chikoy;x;
7693;133;75;174;c_ulan_ude;x;
7711;49;129;183;c_kotera;x;
7719;175;153;187;c_chuya;x;
7714;175;138;57;c_vitim;x;
7717;91;147;186;c_karabaigal;x;
7705;7;111;180;c_bargajan;x;
7702;91;102;51;c_yera;x;
7699;175;93;177;c_kotokel;x;
7707;91;117;181;c_muya;x;
7726;49;174;63;c_uulynkhol;x;
7723;133;165;189;c_baigaluuls;x;
7779;175;120;217;c_olkhon;x;
7780;7;123;90;c_irkutsk;x;
7729;175;183;192;c_ryty;x;
7746;49;21;73;c_tagul;x;
7735;7;201;195;c_krasnoyarsk;x;
7743;133;12;199;c_kansk;x;
7740;7;3;70;c_shishina;x;
7737;91;207;196;c_mana;x;
7771;49;96;213;c_gatsuurgazar;x;
7774;175;105;87;c_ilga;x;
7732;91;192;66;c_lena;x;
7754;175;45;77;c_bratsk;x;
7757;91;54;206;c_tulun;x;
7750;7;33;75;c_chuna;x;
7760;7;63;80;c_kymyl_tey;x;
7769;175;90;212;c_kitoi;x;
7763;133;72;209;c_okangara;x;
7766;49;81;83;c_kada;x;
7542;91;48;71;c_naushki;x;
7535;7;27;195;c_ulaanbaatar;x;
7540;7;42;70;c_khentii;x;
7561;49;105;208;c_khasagt_khairkhan;x;
7564;175;114;82;c_bombogor;x;
7573;133;141;214;c_tovkhon;x;
7566;49;120;83;c_ikh_bogd;x;
7570;7;132;85;c_ongi;x;
7531;49;15;193;c_karabalgasun;x;
7529;175;9;192;c_mumo;x;
7523;133;204;189;c_karakorum;x;
7610;7;39;5;c_khar_us;x;
7602;91;15;1;c_tesiin_gol;x;
7604;175;21;2;c_uvs_nuur;x;
7599;175;6;227;c_ulaangom;x;
7607;91;30;131;c_urgamal;x;
7585;7;177;220;c_tomorbulag;x;
7589;175;189;222;c_darkhad_valley;x;
7587;91;183;221;c_ulantaiga;x;
7582;91;168;91;c_tarvagatai;x;
7580;7;162;90;c_uliastai;x;
7577;91;153;216;c_oigon;x;
7613;133;48;134;c_harhiraa;x;
7616;49;57;8;c_tsambagarau;x;
7555;7;87;205;c_selenga;x;
7548;133;66;74;c_khokhoo;x;
7545;7;57;200;c_baibalik;x;
7558;133;96;79;c_tunka;x;
7551;49;75;203;c_karatsagaan;x;
7590;7;192;95;c_sharga;x;
7595;7;207;225;c_zarman;x;
7592;91;198;96;c_tseel;x;
7667;91;210;161;c_shor;x;
7669;175;3;162;c_uul_chors;x;
7663;133;198;159;c_kuzbas;x;
7675;7;21;165;c_chagdy_aallar;x;
7678;133;30;39;c_songuu_aallar;x;
7672;91;12;36;c_burugu_aallar;x;
7645;7;144;150;c_julym;x;
7647;91;150;151;c_abakan;x;
7660;7;189;30;c_kyzylkul;x;
7650;7;159;25;c_jerjul;x;
7656;49;177;28;c_kizir;x;
7655;7;174;155;c_anja;x;
7681;49;39;168;c_karauda;x;
7689;175;63;172;c_monkh_saridag;x;
7684;175;48;42;c_shityy;x;
7687;91;57;171;c_kropot;x;
9050;9;99;25;c_kamru;x;
9047;93;90;151;c_dhankar;x;
9071;51;162;163;c_cuonaco;x;
9202;93;129;1;c_coqen;x;
9078;135;183;39;c_zhongba;x;
9069;177;156;162;c_purang;x;
9085;9;204;170;c_manthang;x;
9074;177;171;37;c_lunggar;x;
9086;51;207;43;c_kyunglung;x;
9060;9;129;30;c_gegyai;x;
9054;177;111;27;c_tsaparang;x;
9065;9;144;160;c_gomoco;x;
9064;177;141;32;c_gerze;x;
9057;93;120;156;c_gar;x;
9017;93;0;136;c_darcha;x;
9015;9;207;135;c_padum;x;
9019;177;6;137;c_purig;x;
9040;9;69;20;c_rutog;x;
9043;135;78;149;c_memar;x;
9005;9;177;130;c_leh;x;
9008;135;186;4;c_demchok;x;
9012;93;198;6;c_diskit;x;
9036;51;57;18;c_sumdo;x;
9032;93;45;16;c_khurnak;x;
9034;177;51;17;c_thaldat;x;
9023;135;18;139;c_skardu;x;
9029;177;36;142;c_khaplu;x;
9027;93;30;141;c_shigar;x;
9472;93;87;36;c_aksay;x;
9470;9;81;35;c_haltang;x;
9549;177;105;202;c_alxa;x;
9519;177;15;187;c_zhenfan;x;
9535;9;63;195;c_tenggeli;x;
9505;9;186;180;c_heihe;x;
9508;135;195;54;c_mazongshan;x;
9507;93;192;181;c_yijinai;x;
9548;135;102;74;c_wentugaole;x;
9539;177;75;197;c_wuluhai;x;
9542;93;84;71;c_wuda;x;
9482;93;117;41;c_guazhou;x;
9480;9;111;40;c_subei;x;
9475;9;96;165;c_yumenguan;x;
9488;135;135;44;c_hongliuyuan;x;
9486;51;129;43;c_changma;x;
9477;93;102;166;c_shazhou;x;
9498;135;165;49;c_suzhou;x;
9492;93;147;46;c_yumen;x;
9503;135;180;179;c_linze;x;
9502;93;177;51;c_gaotai;x;
9496;51;159;48;c_jinta;x;
9515;9;3;185;c_ganzhou;x;
9497;93;162;176;c_yalong;x;
9512;93;207;56;c_qilin;x;
9546;51;96;73;c_xingqing;x;
9547;93;99;201;c_shunzhou;x;
9420;9;144;10;c_kuozhou;x;
9418;135;138;9;c_shanzhou;x;
9523;135;27;189;c_liangzhou;x;
9528;135;42;64;c_yongdeng;x;
9531;51;51;193;c_baiyin;x;
9529;177;45;192;c_dajing;x;
9517;93;9;186;c_fanhe;x;
9431;51;177;143;c_madoi;x;
9447;93;12;151;c_maqen;x;
9450;9;21;25;c_baima;x;
9436;51;192;18;c_zekog;x;
9433;135;183;144;c_mangra;x;
9434;177;186;17;c_rebgong;x;
9333;135;96;194;c_chakla;x;
9331;51;90;193;c_lhagang;x;
9337;93;108;196;c_dawu;x;
9342;93;123;71;c_sertar;x;
9460;9;51;30;c_maowun;x;
9467;93;72;161;c_quqen;x;
9455;9;36;155;c_ngawa;x;
9454;177;33;27;c_zoige;x;
9463;135;60;159;c_barkam;x;
9457;93;42;156;c_sungqu;x;
9443;135;0;149;c_jone;x;
9440;9;204;20;c_sangqu;x;
9438;135;198;19;c_maqu;x;
9445;9;6;150;c_tewo;x;
9225;9;198;140;c_comai;x;
9265;9;105;160;c_nang;x;
9236;51;18;18;c_gyaca;x;
9231;51;3;143;c_zetang;x;
9232;93;6;16;c_nagarze;x;
9221;51;186;138;c_garkung;x;
9263;135;99;159;c_garco;x;
9264;177;102;32;c_cozhelhoma;x;
9367;93;198;211;c_sewa;x;
9254;177;72;27;c_baingoin;x;
9258;135;84;29;c_nagchu;x;
9270;9;120;35;c_lhari;x;
9250;9;60;25;c_damxung;x;
9267;93;111;161;c_gyama;x;
9246;51;48;23;c_lhasa;x;
9244;177;42;22;c_lhunzhub;x;
9251;51;63;153;c_nyemo;x;
9195;9;108;225;c_kangmar;x;
9210;9;153;5;c_xigaze;x;
9197;93;114;226;c_gyangze;x;
9083;135;198;169;c_kyakyaru;x;
9186;51;81;93;c_nyalam;x;
9182;93;69;91;c_gyirong;x;
9191;51;96;223;c_sagya;x;
9222;93;189;11;c_nyima;x;
9218;135;177;9;c_aso;x;
9213;135;162;134;c_xainza;x;
9211;51;156;133;c_xaitongmoin;x;
9204;177;135;2;c_caze;x;
9206;51;141;3;c_kagar;x;
9162;93;9;81;c_along;x;
9159;177;0;207;c_itanagar;x;
9172;93;39;86;c_pemako;x;
9170;9;33;85;c_mainling;x;
9153;135;195;204;c_lhunze;x;
9156;51;204;78;c_tawang;x;
9151;51;189;203;c_cona;x;
9178;135;57;89;c_golag;x;
9175;9;48;215;c_rima;x;
9165;9;18;210;c_roing;x;
9168;135;27;84;c_tezu;x;
9179;177;60;217;c_bumthang;x;
9149;177;183;202;c_kurmaed;x;
9144;177;168;72;c_trongsa;x;
9129;177;123;192;c_daramdin;x;
9142;93;162;71;c_paro;x;
9141;51;159;198;c_punakha;x;
9135;9;141;195;c_chungthang;x;
9413;135;123;134;c_datong;x;
9422;93;150;11;c_xining;x;
9391;51;57;223;c_kumkol;x;
9393;135;63;224;c_mangnai;x;
9388;135;48;94;c_hohaseco;x;
9397;93;75;226;c_lenghu;x;
9400;9;84;0;c_nagormo;x;
9358;135;171;79;c_nyainrong;x;
9373;135;3;214;c_chumarho;x;
9360;9;177;80;c_yenshipin;x;
9370;9;207;85;c_dangla;x;
9372;93;0;86;c_aqenganggyai;x;
9357;93;168;206;c_amdo;x;
9410;9;114;5;c_fuqi;x;
9428;135;168;14;c_xigortang;x;
9468;135;75;34;c_derlenka;x;
9426;51;162;13;c_gerqen;x;
9403;135;93;129;c_tuulain;x;
9405;9;99;130;c_ulam;x;
9384;177;36;92;c_chindu;x;
9401;51;87;128;c_ngoring;x;
9387;93;45;221;c_qumarleb;x;
9376;51;12;88;c_trandam;x;
9382;93;30;91;c_zhidoi;x;
9379;177;21;217;c_zadoi;x;
9289;177;177;172;c_banbar;x;
9299;177;207;177;c_dengqen;x;
9302;93;3;51;c_qamdo;x;
9298;135;204;49;c_baqen;x;
9295;9;195;175;c_sog;x;
9349;177;144;202;c_lingtsang;x;
9351;51;150;203;c_ariksar;x;
9345;9;132;200;c_dege;x;
9352;93;153;76;c_pelyul;x;
9347;93;138;201;c_garze;x;
9280;9;150;40;c_nyingchi;x;
9274;177;132;37;c_gongbo;x;
9309;177;24;182;c_lhatok;x;
9311;51;30;183;c_gonjo;x;
9313;135;36;184;c_zhagyab;x;
9317;93;48;186;c_deqen;x;
9322;93;63;61;c_gyaitang;x;
9353;135;156;204;c_batang;x;
9315;9;42;185;c_markam;x;
9327;93;78;191;c_litang;x;
9324;177;69;62;c_lenggu;x;
9339;177;114;197;c_nyagrong;x;
9305;9;12;180;c_nangqen;x;
9307;93;18;181;c_gyegumdo;x;
9286;51;168;43;c_bome;x;
9283;135;159;169;c_zogang;x;
9281;51;153;168;c_baxoi;x;
6308;132;180;54;c_hadramawt;x;
6303;132;165;179;c_ahqaf;x;
6310;6;186;55;c_kinda_sakun;x;
6312;90;192;56;c_mahra;x;
1369;169;60;212;c_socotra;x;
6317;90;207;186;c_dhofar;x;
6313;132;195;184;c_al-asa;x;
6243;132;198;149;c_najran;x;
6281;48;99;168;c_zabid;x;
6271;48;69;163;c_tihamat-al-yamani;x;
6276;48;84;38;c_sanaa;x;
6301;48;159;178;c_wabar;x;
6299;174;153;177;c_jawf-al-yamani;x;
6290;6;126;45;c_mandab;x;
6295;6;141;175;c_dathina;x;
6288;132;120;44;c_taizz;x;
5960;5;201;80;c_acre;x;
5985;5;63;220;c_irbid;x;
5959;173;198;207;c_tiberias;x;
5980;5;48;90;c_kerak;x;
5973;131;27;214;c_negev;x;
5962;89;207;81;c_jaffa;x;
5966;47;6;83;c_jerusalem;x;
5968;131;12;84;c_ghazza;x;
6069;174;102;162;c_ushmun;x;
6073;132;114;164;c_asyut;x;
6082;90;141;41;c_aswan;x;
6064;174;87;32;c_bahnasa;x;
6078;132;129;39;c_qus;x;
6087;90;156;171;c_dakhla;x;
6084;174;147;42;c_kharga;x;
6091;48;168;173;c_bahriya;x;
6088;132;159;44;c_farafra;x;
6031;48;201;143;c_firaun;x;
